pole_id,lon,lat
457,127.72546492163691,37.7525062483603
458,127.72560000701068,37.752930672845245
459,127.72522034724292,37.75321463022902
460,127.72558401458816,37.75249261068904
461,127.72609751907244,37.75272010585767
462,127.72657815702544,37.75294057461596
463,127.7274039839456,37.75305011385415
464,127.72725718054654,37.75298083442462
465,127.7267687642728,37.75274857966268
466,127.72627948367963,37.752519429665725
467,127.7257978546729,37.75227450277792
468,127.72111204280483,37.75102523568324
469,127.7214950145426,37.750885342745406
470,127.7220462266537,37.75084331502924
471,127.72258151899501,37.7507042976858
472,127.72308023880736,37.7504686176015
473,127.72356104124268,37.75022403961373
474,127.72383362956728,37.750042176683
475,127.72332698058472,37.750263602902216
476,127.72286173842728,37.75050889788422
477,127.7223430687622,37.75070570526372
478,127.72177461562916,37.750797821839775
479,127.72520576317692,37.75321715319362
480,127.72465461453558,37.7531207458701
481,127.72429461676884,37.75278250514469
482,127.72404121990598,37.752360655549886
483,127.72378922219993,37.75194489356235
484,127.72355485623856,37.75155173621837
485,127.72336698988548,37.751137270661154
486,127.7234149941608,37.75070690923831
487,127.72375454128085,37.75035687131234
488,127.72379860928756,37.75016151209867
489,127.72339705463352,37.75045958315262
490,127.72319564100212,37.75089020948778
491,127.72325784257788,37.75132720304087
492,127.72349108936052,37.75173895577977
493,127.72373253899218,37.75214568950816
494,127.72397775275556,37.752552774945855
495,127.72423118800816,37.75295151045968
496,127.72462948884043,37.75325481468193
497,127.7251778087806,37.75335165340707
498,127.72138225720836,37.751089269907496
499,127.72192549968092,37.75123383441772
500,127.72247227955044,37.75140930818885
501,127.7229828740993,37.751566801597406
502,127.72348864296268,37.75172823917385
503,127.7240057396464,37.751908876067326
504,127.72450088236164,37.752089682350665
505,127.72500615213556,37.752282886229246
506,127.72542148925125,37.7521920548995
507,127.72491678157814,37.75198479742527
508,127.7244048082651,37.751786971325735
509,127.72388984156864,37.751602937261325
